Company_ID,Company,Physical_Address,Physical_City,Physical_State,Physical_Zip,Physical_County,Mailing_Address,Mailing_City,Mailing_State,Mailing_Zip,Phone,Alternate_Phone,Toll_Free,Fax,Website,Email,Employees_on_Site,Annual_Sales,Year_Established,Area_of_Distribution,Ownership,Imports,Woman_Owned,Minority_Owned,Business_Description
294093,Gorton's Seafood,128 Rogers St.,Gloucester,MA,01930,Essex,128 Rogers St,Gloucester,MA,01930-5005,978-283-3000,,800-225-0572,978-281-8295,www.gortons.com,info@gortons.com,300,$25Mil-$100Mil,1849,National,Private Corporation,Y,N,N,Divisional headquarters & frozen seafood
294408,Governors America Corp.,720 Silver St.,Agawam,MA,01001,Hampden,720 Silver St,Agawam,MA,01001-2907,413-786-5600,,,413-786-5666,www.governors-america.com,info@governors-america.com,88,,1986,International,Private Corporation,Y,N,N,"Vertically integrated industrial engine control systems, including integral, external & throttle body actuators, genset controls & system control devices & fuel systems for spark-ignited engines"
1787994,"Graham Co., Inc., R. A.","70 James St., Dock 15",Worcester,MA,01603,Worcester,70 James St Dock 15,Worcester,MA,01603-1038,508-755-5815,,800-333-3933,508-755-6584,www.ragraham.com,,30,$2.6Mil-$5Mil,1979,Local,Private Corporation,N,N,N,"Wholesaler of hardware, including all types of door handle sets"
295459,"Grand Image, Inc.",560 Main St.,Hudson,MA,01749,Middlesex,560 Main St,Hudson,MA,01749-2919,978-567-9408,,,978-567-9410,www.grandimageinc.com,customerservice@grandimageinc.com,25,,1996,National,Private Corporation,N,N,N,Interior & exterior signs & banners
1879597,Granite City Electric Supply Co.,10 Lowell Junction Rd.,Andover,MA,01810,Essex,10 Lowell Junction Rd,Andover,MA,01810-5906,978-470-1300,,,978-470-8155,www.granitecityelectric.com,mikesk@granitecityelectric.com,32,,2003,National,Private Corporation,,N,N,"Distributor of electrical supplies, including wire, cable, transformers & relays"
2243505,"Granite City Electric Supply Co., Inc.",19 Quincy Ave.,Quincy,MA,02169,Norfolk,P.O. Box 699186,Quincy,MA,2269,617-472-6500,,,617-472-8661,www.granitecityelectric.com,davez@granitecityelectric.com,25,$2.6Mil-$5Mil,1923,National,Private Corporation,N,N,N,"Corporate headquarters & distributor of electrical supplies, including wire, cable, transformers & relays"
2904069,"Granite City Electric Supply Co., Inc.",3 Industrial Park Rd.,Plymouth,MA,02360,Plymouth,3 Industrial Park Rd,Plymouth,MA,02360-4868,508-747-3000,,,508-747-4362,www.granitecityelectric.com,plymouthsales@granitecityelectric.com,25,,1983,Regional,Private Corporation,,N,N,"Distributor of electrical supplies, including cables, wires, switches & connectors"
1702161,"Grant Co., Inc., James G.",28 Wolcott St.,Hyde Park,MA,02136,Suffolk,PO Box 54,Readville,MA,02137-0054,617-361-2716,,800-649-1616,617-364-1760,www.jamesggrantco.com,,40,,1950,Regional,Private Corporation,N,N,N,Scrap iron recycling
1830780,Grant Steel Co.,2 Mear Rd.,Holbrook,MA,02343,Norfolk,2 Mear Rd,Holbrook,MA,02343-1339,781-767-0505,,,781-767-5911,www.grantsteelcompany.com,customerservice@grantsteelcompany.com,20,,1984,Local,Private Corporation,Y,N,N,Distributor of steel
315459,"Graphic Arts Finishers, Inc.",32 Cambridge St.,Boston,MA,02129,Suffolk,32 Cambridge St,Boston,MA,02129-1302,617-241-9292,,,617-241-7326,www.graphicartsfinishers.com,,49,$11Mil-$25Mil,1918,Local,Private Corporation,N,N,N,"Die-cut, coated & laminated paper products"
295833,"Graphic Developments, Inc.",70 Mayflower Dr.,Hanover,MA,02339,Plymouth,PO Box 1415,Hanover,MA,02339-1010,781-878-2222,,,781-878-3400,www.graphicdevelopments.com,bdamon@graphicdevelopments.com,45,,1973,National,Private Corporation,N,N,N,Web offset printing
314094,"Graphic Impact Sign Co., Inc.",575 Dalton Ave.,Pittsfield,MA,01201,Berkshire,575 Dalton Ave,Pittsfield,MA,01201-2908,413-499-0382,,800-458-2376,413-443-0034,www.gisigns.com,sales@gisigns.com,25,$1Mil-$2.5Mil,1950,National,,N,N,N,Signs & advertising displays
1880067,"Graphic Paper, Inc.",145 Plymouth St.,Mansfield,MA,02048,Bristol,145 Plymouth St,Mansfield,MA,02048-2053,508-261-8866,,800-225-5580,508-339-9926,www.graphicpaper.com,ppietrafetta@graphicpaper.com,30,,,Regional,Private Corporation,N,N,N,Distributor of fine printing & graphic paper & converted products
314526,Graphique De France,9 State St.,Woburn,MA,01801,Middlesex,9 State St,Woburn,MA,01801-2050,781-935-3405,,800-444-1464,781-935-5145,www.graphiquedefrance.com,postmaster@graphiquedefrance.com,47,"under $500,000",1979,Regional,Private Corporation,Y,N,N,"Calendars, counter cards, holiday cards & posters publising for specialty retailers"
471593,"Graphisoft North America, Inc.","60 Hickory Dr., 1st Fl.",Waltham,MA,02451,Middlesex,60 Hickory Dr Fl 1,Waltham,MA,02451-1013,617-485-4200,,800-344-3468,781-373-3663,www.graphisoftus.com,support@graphisoft.com,35,$6Mil-$10Mil,1989,Local,Private Corporation,N,N,N,Computer software development
297460,Graves Concrete,147 Gardner Rd.,East Templeton,MA,01438,Worcester,PO Box 680,East Templeton,MA,01438-0680,978-939-5712,,,978-630-3410,www.gravesconcrete.com,gravescon@verizon.net,22,"$500,000-$1Mil",1997,Regional,Private Corporation,N,N,N,"Manufacturer of ready-mixed concrete & distributor of masonry, precast & concrete products, including retaining walls"
1669200,"Graves Construction Co., Inc., W. J.",192 Depot Rd.,East Templeton,MA,01438,Worcester,PO Box 401,East Templeton,MA,01438-0401,978-939-5568,,,978-939-5295,www.wjgraves.com,info@wjgraves.com,25,$10Mil,1954,Local,Private Corporation,N,N,N,"Corporate headquarters & sand, gravel & stone processing"
1879600,"Graybar Electric Co., Inc.",52 Millbrook St.,Worcester,MA,01606,Worcester,52 Millbrook St,Worcester,MA,01606-2840,508-756-4311,,,508-757-6128,www.graybar.com,media@gbe.com,20,,1978,Local,Private Corporation,,N,N,"Distributor of electrical supplies, including wire, switches, panels & cable assemblies"
1879602,"Graybar Electric Co., Inc.","265 Ballardvale St., Ste. 1",Wilmington,MA,01887,Middlesex,265 Ballardvale St Ste 1,Wilmington,MA,01887-1036,978-275-1400,,,978-275-1599,www.graybar.com,media@gbe.com,50,,2006,International,Private Corporation,N,N,N,"Distributor of electrical supplies, including wire, cable, switches & panels"
2904477,"Graybar Electric Co., Inc.",31 Pearson Way,West Springfield,MA,01089,Hampden,PO Box 331,West Springfield,MA,01090-0331,413-788-7331,413-788-7345,800-472-9227,413-732-2715,www.graybar.com,media@graybar.com,25,,1869,Regional,Private Corporation,N,N,N,"Distributor of electrical supplies, including wires, cables, switches & connectors"
3674443,"Graybar Electric Co., Inc.",345 Harrison Ave.,Boston,MA,02118,Suffolk,386 University Ave,Westwood,MA,02090-2311,617-406-5000,,800-472-9227,617-482-9269,www.graybar.com,media@graybar.com,71,,1925,National,Private Corporation,N,N,N,Wholesaler of electrical equipment & supplies
310839,"Graycer Screw Products Co., Inc.",113 Depot St.,Bellingham,MA,02019,Norfolk,PO Box 677,Bellingham,MA,02019-0677,508-966-1810,,888-750-4729,508-966-3186,www.graycer.com,graycer@graycer.com,30,$1Mil-$5Mil,1955,International,,N,N,N,"Custom & Swiss screw machine products & components, including precision & CNC turning & milling & machining"
295363,Graziano Redi-Mix,60 1st St.,Bridgewater,MA,02324,Plymouth,60 1st St,Bridgewater,MA,02324-1054,508-697-8350,,,508-697-0562,www.grazianoredimix.com,,25,"$500,000-$1Mil",1938,National,Private Corporation,N,N,N,Ready-mixed concrete
438850,Great Eastern Seafood,14 Food Mart Rd.,Boston,MA,02118,Suffolk,14 Food Mart Rd,Boston,MA,02118-2802,617-428-9400,,,617-428-4531,www.greateasternsfd.com,dnucatola@greateasternsfd.com,70,$26Mil-$50Mil,1982,National,Private Corporation,N,N,N,Seafood processing
314632,"Great Oak Publications, Inc.",26 Albion St.,Wakefield,MA,01880,Middlesex,26 Albion St,Wakefield,MA,01880-2803,781-245-0080,,,781-246-0061,,ads@wakefielditem.com,20,,1895,Local,Private Corporation,N,N,N,Newspaper publishing
3655456,Green Beacon Solutions,"255 Washington St., Ste. 245",Newton,MA,02458,Middlesex,255 Washington St Ste 245,Newton,MA,02458-1680,617-485-5000,,,617-485-5001,www.greenbeacon.com,gbsales@greenbeacon.com,75,,2001,National,Limited Liability Company,N,N,N,"Custom ERP & CRM software development & systems integration, including business technology consulting & managed services"
296583,"Greencore USA, Inc.",121 Liberty St.,Brockton,MA,02301,Plymouth,121 Liberty St,Brockton,MA,02301-5518,508-586-8418,,800-332-3003,508-427-5496,www.greencore.com,contact.us@greencore.com,100,,1991,Regional,Private Corporation,N,N,N,Sandwich processing & packaging for the convenience food market
352856,"Greencore USA, Inc.","222 Rosewood Dr., Ste. 240",Danvers,MA,01923,Essex,222 Rosewood Dr Ste 240,Danvers,MA,01923-4520,978-716-2530,,888-669-6420,,www.greencore.com,contact.us@greencore.com,55,$5Mil-$10Mil,,National,Private Corporation,,N,N,Corporate headquarters & sandwiches & hand-held food products
303819,Greene Rubber Co.,20 Cross St.,Woburn,MA,01801,Middlesex,20 Cross St,Woburn,MA,01801-5606,781-937-9909,,,781-937-9739,www.greenerubber.com,sales@greenerubber.com,50,"$500,000-$1Mil",1931,National,Private Corporation,N,N,N,"Custom molded rubber parts, including sheet & slab rubber, sponge clamps, o-rings, matting, hydraulic hoses, extrusions, bumpers, grommets, gaskets & seals"
313319,"Greenfield Paper Box Co., Inc.",55 Pierce St.,Greenfield,MA,01301,Franklin,55 Pierce St,Greenfield,MA,01301-1740,413-773-9414,,,413-774-5134,www.greenfieldpaper-box.com,gbbox123@verizon.net,30,"$500,000-$1Mil",1906,National,Private Corporation,N,N,N,Setup & folding paperboard boxes
1831252,Greenwood Emergency Vehicles,530 John Dietsch Blvd.,Attleboro Falls,MA,02763,Bristol,530 John L Dietsch Blvd,Attleboro Falls,MA,02763-1080,508-695-7138,,800-347-3878,508-699-6835,www.greenwoodev.com,sales@greenwoodev.com,20,"$500,000-$1Mil",1979,Regional,Private Corporation,N,N,N,Fire truck & ambulance conversions & wholesaler of emergency vehicles
522561,"Greenwood Industries, Inc.",640 Lincoln St.,Worcester,MA,01605,Worcester,PO Box 2800,Worcester,MA,01613-2800,508-865-4040,,,508-865-1123,www.greenwood-industries.com,general@greenwood-industries.com,200,,1992,Local,Private Corporation,N,N,N,"Architectural metal, roofing & waterproofing contractor & sheet metal fabricator"
315242,"Gregory Mfg., Inc.",102 Cabot St.,Holyoke,MA,01040,Hampden,102 Cabot St,Holyoke,MA,01040-5094,413-536-5432,,,413-536-7709,www.gregorymanufacturing.com,sales@gregorymanufacturing.com,49,,1982,Regional,Private Corporation,N,N,N,Vinyl & urethane products & packaging
313654,GREGSTROM Corporation,64 Holton St.,Woburn,MA,01801,Middlesex,PO Box 609,Woburn,MA,01801-0709,781-935-6600,,,781-935-4905,www.gregstrom.com,info@gregstrom.com,50,,1946,International,Private Corporation,N,N,N,Contract plastic rotational molding & thermoforming
1789814,"Griffin Greenhouse & Nursery Supplies, Inc.",1619 Main St.,Tewksbury,MA,01876,Middlesex,PO Box 36,Tewksbury,MA,01876-0036,978-851-4346,,800-888-0054,978-640-4979,www.griffins.com,lroux@griffinmail.com,60,,1947,Regional,Private Corporation,,N,N,"Corporate headquarters & distributor of greenhouse supplies, including fertilizer, containers, soil, gloves & hoses"
294937,"Griffin Mfg. Co., Inc.",502 Bedford St.,Fall River,MA,02720,Bristol,PO Box 1671,Fall River,MA,02722-1671,508-677-0048,,,508-676-2779,www.griffinmanufacturing.com,,200,,1964,International,Private Corporation,N,N,N,Men's & women's sportswear
293695,Grossman Cap Co.,30 Bodwell St.,Avon,MA,02322,Norfolk,PO Box 5037,Avon,MA,2322,508-427-1780,,800-731-1780,508-587-0082,www.grossmancap.com,info@grossmancap.com,50,,1903,National,Private Corporation,N,N,N,"Hats, caps & gloves"
314820,Grossman Marketing Group,30 Cobble Hill Rd.,Somerville,MA,02143,Middlesex,PO Box 228,Somerville,MA,02143-0228,617-623-8000,,800-368-1368,617-623-8058,www.grossmanmarketing.com,dsmith@grossmanmarketing.com,55,$30Mil,1910,National,Sole Ownership,N,N,N,Company headquarters & envelope & commercial printing & promotional products
3674138,"Grosvenor & Co., Inc., W. J.",134 Chelmsford Rd.,North Billerica,MA,01862,Middlesex,134 Chelmsford Rd,North Billerica,MA,01862-1328,978-667-4161,,800-974-4215,978-667-5425,www.wjgrosvenor.com,sderosa@wjgrosvenor.com,20,,1986,Local,Private Corporation,,N,N,"Corporate headquarters & wholesaler of floor covering tools & supplies, including carpet stretchers, knives, scrapers, carpet padding, adhesives, underlayment & tack strip"
315864,GSI Group Corp.,125 Middlesex Tpke.,Bedford,MA,01730,Middlesex,125 Middlesex Tpke,Bedford,MA,01730-1409,781-266-5700,,800-342-3757,781-266-5114,www.gsig.com,info@gsig.com,184,$70Mil-$80Mil,1968,International,Public Corporation,N,N,N,"Corporate headquarters & precision motion control components, encoders, optic subsystems & modules, optical scanners, thermal printers & lasers"
313613,"GT Crystal Systems, LLC",27 Congress St.,Salem,MA,01970,Essex,27 Congress St,Salem,MA,01970-7309,978-745-0088,,,978-744-5059,gtat.com,,60,,1971,Local,,N,N,N,"Sapphire optics & crystals, titanium doped sapphire laser crystals & multigrain silicon for PV applications"
295898,Guardair Corp.,54 2nd Ave.,Chicopee,MA,01020,Hampden,47 Veterans Dr,Chicopee,MA,01022-1062,413-594-4400,,800-482-7324,413-594-4884,www.guardaircorp.com,info@guardaircorp.com,100,"under $500,000",1942,International,Private Corporation,N,N,N,"Pneumatic safety air guns, including vacuums, syphon spray guns, hoses, fittings & accessories"
313787,"Guardian Webster, Inc.",5 Cudworth Rd.,Webster,MA,01570,Worcester,5 Cudworth Rd,Webster,MA,01570-3102,508-943-6600,,,508-943-2244,www.guardian.com,guardian_webster@guardian.com,70,"$500,000-$1Mil",1971,International,Public Corporation,N,N,N,Flat glass
301392,"Guillow, Inc., Paul K.",40 New Salem St.,Wakefield,MA,01880,Middlesex,PO Box 229,Wakefield,MA,01880-0329,781-245-5255,,800-216-1773,781-245-4738,www.guillow.com,cust_service@guillow.com,50,,1926,International,Private Corporation,Y,N,N,Balsa wood model airplanes
314503,"Gulliksen Mfg. Co., Inc., W. M.",187 Gardner St.,West Roxbury,MA,02132,Suffolk,187 Gardner St,West Roxbury,MA,02132-4907,617-323-5750,,,617-323-3784,,info@gulliksen.com,45,,1925,International,Private Corporation,N,N,N,"Thermoset molded plastics, compression & transfer molding"
302177,"H & H Propeller Shop, Inc.",Zero Essex St.,Salem,MA,01970,Essex,0 Essex St,Salem,MA,01970-5246,978-744-3806,,800-325-0117,800-647-4577,www.hhprop.com,info@hhprop.com,20,$1Mil-$2.5Mil,1951,International,Private Corporation,Y,N,N,Corporate headquarters & rebuilt boat propellers
315458,"H & S Tool & Engineering Co., Inc.",777 Airport Rd.,Fall River,MA,02720,Bristol,777 Airport Rd,Fall River,MA,02720-4724,508-672-6509,,,508-672-4735,www.hstool1.com,info@hstool1.com,20,$1Mil-$2.5Mil,1987,Local,Private Corporation,N,N,N,General machining job shop
282517,"H R I, Inc.",32 Middlesex St.,Haverhill,MA,01835,Essex,PO Box 867,Salem,NH,03079-0867,603-894-5662,978-374-5668,,603-894-5695,www.hritool.com,hritool@hritool.com,20,$1Mil-$5Mil,1989,National,,N,N,N,"Tool & die & precision machining job shop, including milling & turning, design & build prototypes, reverse engineering, sheet metal fabrication & electromechanical assemblies"
304096,H. T. Machine Co.,15 Town Forest Rd.,Webster,MA,01570,Worcester,15 Town Forest Rd,Webster,MA,01570-3112,508-949-1105,,,508-949-0046,www.htmachine.com,htmachco@aol.com,25,$1Mil-$2.5Mil,1970,National,Private Corporation,N,N,N,"Turning, milling, grinding & machining job shop, including machine assembly"
294157,Haartz Corp.,87 Hayward Rd.,Acton,MA,01720,Middlesex,87 Hayward Rd,Acton,MA,01720-3005,978-264-2600,,800-263-7377,978-264-2601,www.haartz.com,,270,$50Mil-$100Mil,1908,International,Private Corporation,Y,N,N,Coated fabrics & foam
1731590,"Hackett Publishing Co., Inc.",847 Massachusetts Ave.,Cambridge,MA,02139,Middlesex,PO Box 390007,Cambridge,MA,02139-0001,617-497-6303,,,617-661-8703,www.hackettpublishing.com,customer@hackettpublishing.com,27,"$500,000-$1Mil",1972,International,Private Corporation,N,N,N,Scholarly & academic book publishing & electronic book prepress
314773,"Hadley Printing Co., Inc.",58 N. Canal St.,Holyoke,MA,01040,Hampden,58 N Canal St,Holyoke,MA,01040-5833,413-536-8517,,,413-536-2154,www.hadleyprinting.com,info@hadleyprinting.com,32,$1Mil-$5Mil,1896,Regional,Partnership,N,N,N,Commercial printing
315515,Haemonetics Corp.,400 Wood Rd.,Braintree,MA,02184,Norfolk,400 Wood Rd,Braintree,MA,02184-2412,781-848-7100,,800-225-5245,,www.haemonetics.com,customerservicena@haemonetics.com,519,$938Mil,1971,International,Public Corporation,,N,N,Corporate headquarters; blood processing machines
315441,"Hagen USA, Inc., Rolf C.",305 Forbes Blvd.,Mansfield,MA,02048,Bristol,305 Forbes Blvd,Mansfield,MA,02048-1805,508-339-9531,,800-225-2700,508-339-6973,www.hagen.com,,125,,2004,National,Private Corporation,N,N,N,"Pet supplies & accessories for fish, birds, dogs, cats & small animals"
312078,"Hague Textiles, Inc.",507 Alden St.,Fall River,MA,02723,Bristol,PO Box 4206,Fall River,MA,02723-0413,508-678-7556,,,508-675-9666,www.hague-inc.com,tim.couto@hague-inc.com,21,,2007,Local,Private Corporation,N,N,N,Leather & synthetic carry cases
3692812,Hamilton Storage Technologies,3 Forge Pkwy.,Franklin,MA,02038,Norfolk,3 Forge Pkwy,Franklin,MA,02038-3135,508-544-7000,,800-310-5866,508-544-7001,www.hamilton-storage.com,sales@hamilton-storage.com,50,,2007,International,Private Corporation,,N,N,"Automated sample storage systems for life science applications, including ultra-low temperature biobanking & compound management systems"
312492,Hamilton Thorne Ltd.,"100 Cummings Ctr., Ste. 465-E",Beverly,MA,01915,Essex,100 Cummings Ctr Ste 465E,Beverly,MA,01915-6143,978-921-2050,,800-323-0503,978-921-0250,www.hamiltonthorne.com,info@hamiltonthorne.com,26,$5Mil-$10Mil,1991,International,Public Corporation,N,N,N,"Laser systems for assisted reproduction, transgenic animal production, stem cell research, regenerative medicine & advanced cell biology & computer assisted sperm analysis systems for fertility, research & animal breeding"
315513,Hampden Engineering Corp.,99 Shaker Rd.,East Longmeadow,MA,01028,Hampden,PO Box 563,East Longmeadow,MA,01028-0563,413-525-3981,,800-253-2133,413-525-4741,www.hampden.com,sales@hampden.com,75,$18Mil,1954,National,Private Corporation,N,N,N,"Training & educational equipment for the engineering, vocational technical & industrial training programs"
312005,"Hampden Papers, Inc.",100 Water St.,Holyoke,MA,01040,Hampden,P.O. Box 49,Holyoke,MA,1041,413-536-1000,,,413-532-9161,www.hampdenpapers.com,,100,,1880,Regional,Private Corporation,N,N,N,Coated paperboard
314941,Hampton Farms,105 Avocado St.,Springfield,MA,01101,Hampden,PO Box 2391,Springfield,MA,01101-2391,413-525-4101,,,413-525-3621,www.hamptonfarms.com,dwedderspoon@hamptonfarms.com,30,$1Mil-$5Mil,1967,National,Private Corporation,,N,N,"Distributor of peanut butter mills, concession equipment, supplies, popcorn & peanuts"
2903710,"Hampton Fish Co., Inc.",691 River St.,Fitchburg,MA,01420,Worcester,691 River St,Fitchburg,MA,01420-2910,978-342-6135,,,978-345-7341,,straz85@yahoo.com,30,,1978,Regional,Private Corporation,,N,N,"Wholesaler of fresh, frozen & packaged seafood"
1879815,"Hanna Paper Recycling, Inc.",31 Suffolk Rd.,Mansfield,MA,02048,Bristol,31 Suffolk Rd,Mansfield,MA,02048-1815,508-339-3210,,800-330-6362,508-337-3355,www.hannapaper.com,kweisman@hannapaper.com,50,,1984,National,Private Corporation,N,N,N,Wholesaler of recycled paper
296064,Hannaford & Dumas Corp.,26 Conn St.,Woburn,MA,01801,Middlesex,26 Conn St,Woburn,MA,01801-5662,781-503-0100,,,781-503-0103,www.hannaforddumas.com,info@hannaforddumas.com,80,"$500,000-$1Mil",1976,Local,Private Corporation,N,N,N,Commercial printing
302002,"Hans Kissle Co., LLC",9 Creek Brook Dr.,Haverhill,MA,01832,Essex,9 Creek Brook Dr,Haverhill,MA,01832-1548,978-556-4500,,,978-556-4612,www.hanskissle.com,kvent@hanskissle.com,40,$1Mil-$2.5Mil,1994,Regional,Private Corporation,N,N,N,"Food products for salads, stuffing, quiches & desserts"
294215,"Hansen Engineering & Machinery Co., Inc.",2 Industrial Ave.,Danvers,MA,01923,Essex,2 Industrial Dr,Danvers,MA,01923-1039,978-774-6900,,,978-774-1590,www.hansen1909.com,mgaudet@hansen1909.com,30,,1909,Local,Private Corporation,N,N,N,Aircraft parts
295340,"Hapco, Inc.",353 Circuit St.,Hanover,MA,02339,Plymouth,353 Circuit St,Hanover,MA,02339-2036,781-826-8801,,877-729-4272,781-826-9544,www.hapcoweb.com,info@hapcoweb.com,20,,1973,International,Private Corporation,N,N,N,"Meter-mix dispensing machines & thermoset polymer plastics, including epoxies & urethanes"
305610,"Harbar, LLC",320 Turnpike St.,Canton,MA,02021,Norfolk,320 Turnpike St,Canton,MA,02021-2703,781-828-0848,,800-881-7040,781-828-0849,www.harbar.com,ezmonte@harbar.com,70,$11Mil-$25Mil,1986,International,Limited Liability Company,N,N,N,Tortillas
302158,"Harbor Sweets, Inc.",85 Leavitt St.,Salem,MA,01970,Essex,85 Leavitt St,Salem,MA,01970-5546,978-745-7648,,800-234-4860,978-741-7811,www.harborsweets.com,phyllis@harborsweets.com,100,,1975,National,Private Corporation,N,N,N,Chocolate candy
1785964,"Hardline Heat Treating, Inc.",134 Ashland Ave.,Southbridge,MA,01550,Worcester,134 Ashland Ave,Southbridge,MA,01550-2804,508-764-6669,,,508-764-6654,www.hardlineheattreating.com,info@hardlineheattreating.com,25,,2004,National,Private Corporation,,N,N,Metal heat treating
298853,"Hardric Laboratories, Inc.",55 Middlesex,North Chelmsford,MA,01863,Middlesex,PO Box 129,North Chelmsford,MA,01863-0129,978-251-1702,,,978-251-1724,www.hardric.com,hardric@hardric.com,30,"$500,000-$1Mil",1955,National,Private Corporation,N,N,N,"Beryllium optics (flats) & precision machining of beryllium, albemet & titanium metal, including ultra tight tolerance parts"
315504,Hardware Products Co.,191 Williams St.,Chelsea,MA,02150,Suffolk,191 Williams St,Chelsea,MA,02150-3805,617-884-9410,,800-890-9410,617-884-2911,www.hardwareproducts.com,tedwhite@hardwareproducts.com,32,"$500,000-$1Mil",1866,International,Private Corporation,Y,N,N,"Springs, wire & flat forms"
297119,"Hardwick Kilns, Inc.",18 Shunpike Rd.,Hardwick,MA,01037,Worcester,PO Box 544,Hardwick,MA,01037-0544,413-477-6258,,,413-477-6585,www.cersosimo.com,jayer@cersosimo.com,20,,1988,National,Private Corporation,N,N,N,Lumber processing
302628,"Harmonic Drive, LLC",247 Lynnfield St.,Peabody,MA,01960,Essex,247 Lynnfield St,Peabody,MA,01960-4904,978-532-1800,,800-921-3332,978-532-9406,www.harmonicdrive.net,info@harmonicdrive.net,90,,1955,International,Limited Liability Company,N,N,N,"Standard & custom engineered high-precision servo actuators, gearheads & gear component sets for mission critical applications"
3679084,"Harmonix Music Systems, Inc.","625 Massachusetts Ave., 2nd Fl.",Cambridge,MA,02139,Middlesex,40 Broad St # 7,Boston,MA,02109-4316,617-491-6144,,,617-491-7411,www.harmonixmusic.com,press@harmonixmusic.com,180,,1995,International,Private Corporation,,N,N,Music-based video games software development
1786134,"Harnum Industries, Ltd.",18 Fanaras Dr.,Salisbury,MA,01952,Essex,18 Fanaras Dr,Salisbury,MA,01952-1443,978-685-7700,,800-225-0998,978-685-8837,www.therigger.com,keith@therigger.com,20,,1996,National,Private Corporation,N,N,N,"Rigging & crane service & steel fabrication of walkways, decks, stairways & handrails, including custom concrete work"
315498,"Harodite Industries, Inc.",66 South St.,Taunton,MA,02780,Bristol,66 South St,Taunton,MA,02780-4357,508-824-6961,,,508-880-0696,www.harodite.com,omedeiros@harodite.com,45,$25Mil-$100Mil,1910,International,Private Corporation,N,N,N,"Corporate headquarters & converting of woven & nonwoven fabrics, including finishing, coating, dying, die cutting & slitting"
1668890,"Harpak-ULMA Packaging, LLC",175 John Quincy Adams Rd.,Taunton,MA,02780,Bristol,175 John Quincy Adams Rd,Taunton,MA,02780-1035,508-884-2500,508-238-8884,800-813-6644,508-238-8885,www.harpack-ulma.com,info@harpack-ulma.com,28,,2010,,Limited Liability Company,,N,N,"Company headquarters; distributor of packaging machinery for the food, medical & industrial markets"
309821,Harrington Bros. Corp.,1043 Turnpike St.,Stoughton,MA,02072,Norfolk,1043 Turnpike St,Stoughton,MA,02072-1156,781-341-1999,,,781-341-3601,,,200,,1945,,Private Corporation,N,N,N,Sheet metal fabrication
300900,Harris Corporation,150 Apollo Dr.,Chelmsford,MA,01824,Middlesex,150 Apollo Dr,Chelmsford,MA,01824-3696,978-905-3500,,,978-905-3370,www.pspc.harris.com,pspc_customerfocus@harris.com,200,,,National,Public Corporation,N,N,N,Corporate headquarters & wireless radios & systems
312694,"Harris Environmental Systems, Inc.",11 Connector Rd.,Andover,MA,01810,Essex,11 Connector Rd,Andover,MA,01810-5926,978-470-8600,,,978-475-7903,www.harrisenv.com,salesinfo@harrisenv.com,40,,1940,National,Private Corporation,N,N,N,Temperature control systems & environmental rooms
309865,"Harrison Specialty Co., Inc.","15 University Rd., 2nd Fl.",Canton,MA,02021,Norfolk,15 University Rd Fl 2,Canton,MA,02021-1434,781-828-8180,,,781-828-4057,www.harrisonspecialty.com,refontaine@harrisonspecialty.com,45,,1961,National,Private Corporation,N,N,N,Contract hair & personal-care product packaging
311379,"Hart & Cooley, Inc./Heat Fab",130 Industrial Blvd.,Turners Falls,MA,01376,Franklin,130 Industrial Blvd,Turners Falls,MA,01376-1607,413-863-2242,,800-772-0739,413-863-4803,www.heat-fab.com,sales@heat-fab.com,125,,1978,International,Public Corporation,N,N,N,Stainless-steel chimney liners
1879466,Hart Supply Co.,50 Pond Park Rd.,Hingham,MA,02043,Plymouth,PO Box 273,Accord,MA,02018-0273,781-749-4000,,800-445-6607,781-749-8442,www.hartsupply.com,nschaub@hartsupply.com,42,$10Mil-$25Mil,1946,Regional,Private Corporation,N,N,N,"Wholesaler of sign supplies, glazing supplies, building materials & plastics, including electric sign supplies, metal wall & roofing systems, shower enclosures, door hardware & sheet plastics"
1786169,Harte-Hanks Trillium Software,300 Concord Rd.,Billerica,MA,01821,Middlesex,17 New England Executive Park Ste 305,Burlington,MA,01803-5223,978-663-9955,978-436-8900,,978-663-2553,www.trilliumsoftware.com,trlinfo@trilliumsoftware.com,170,,1988,International,Public Corporation,N,N,N,Enterprise data quality management software development
1789800,"Harvard Bioscience, Inc.",84 October Hill Rd.,Holliston,MA,01746,Middlesex,84 October Hill Rd,Holliston,MA,01746-1371,508-893-8999,,800-272-2775,508-429-5732,www.harvardbioscience.com,info@harvardbioscience.com,100,$10Mil-$25Mil,1901,International,Public Corporation,N,N,N,"Corporate headquarters; syringe & peristaltic pumps, anesthesia perfusion & object parametric sorting platform systems & ventilators"
298243,Harvard Business Review,300 N. Beacon St.,Watertown,MA,02472,Middlesex,300 N Beacon St,Watertown,MA,02472-5750,617-783-7400,,800-988-0886,617-783-7494,www.hbr.org,colofson@hbr.org,300,,1922,International,Private Corporation,N,N,N,Business magazine & newspaper publishing
295070,"Harvard Crimson, Inc.",14 Plympton St.,Cambridge,MA,02138,Middlesex,14 Plympton St,Cambridge,MA,02138-6606,617-576-6600,,,617-576-7860,www.thecrimson.com,news@thecrimson.com,100,"$500,000-$1Mil",1873,International,Private Corporation,N,N,N,Daily college newspaper publishing
